Date,AALI.JK,ACES.JK,ADHI.JK,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,ASRI.JK,BBCA.JK,BBKP.JK,BBNI.JK,BBRI.JK,BBTN.JK,BDMN.JK,BHIT.JK,BISI.JK,BJBR.JK,BKSL.JK,BLTA.JK,BMRI.JK,BMTR.JK,BNBR.JK,BRPT.JK,BSDE.JK,BTEL.JK,BUMI.JK,BWPT.JK,CPIN.JK,CTRA.JK,DEWA.JK,DOID.JK,ELSA.JK,ELTY.JK,ENRG.JK,ERAA.JK,EXCL.JK,GGRM.JK,GIAA.JK,GJTL.JK,HEXA.JK,HMSP.JK,HRUM.JK,ICBP.JK,IMAS.JK,INCO.JK,INDF.JK,INDY.JK,INKP.JK,INTA.JK,INTP.JK,ISAT.JK,ITMG.JK,JPFA.JK,JSMR.JK,KIJA.JK,KLBF.JK,KRAS.JK,LPKR.JK,LPPF.JK,LSIP.JK,MAIN.JK,MAPI.JK,MEDC.JK,MIRA.JK,MLPL.JK,MNCN.JK,MPPA.JK,MYRX.JK,PGAS.JK,PTBA.JK,PWON.JK,SCMA.JK,SGRO.JK,SIMP.JK,SMCB.JK,SMGR.JK,SMRA.JK,SSIA.JK,TAXI.JK,TBIG.JK,TINS.JK,TKIM.JK,TLKM.JK,TOWR.JK,TPIA.JK,TRAM.JK,UNSP.JK,UNTR.JK,UNVR.JK,VIVA.JK,WIKA.JK,WSKT.JK
2015-08-17,12328.111328125,477.63568115234375,1357.957275390625,239.43673706054688,789.5491943359375,389.1407165527344,4409.82177734375,363.3101806640625,2032.95458984375,388.1078796386719,1672.9447021484375,1229.7685546875,766.554443359375,2260.39208984375,270.0,552.6912841796875,336.50457763671875,66.39261627197266,196.0,1519.29931640625,1153.5762939453125,3800.0,18.225297927856445,1531.49169921875,50.0,50.0,277.0,1468.40869140625,760.492919921875,50.0,56.61391830444336,216.59942626953125,500.0,472.0,62.5361328125,2641.28369140625,32416.126953125,330.0877685546875,510.6048583984375,312.25982666015625,1864.6243896484375,168.50732421875,5289.4423828125,2846.559814453125,1427.1156005859375,4084.4228515625,163.33241271972656,795.8098754882812,213.94607543945312,12865.6025390625,3237.5439453125,2611.65234375,279.5257263183594,4804.44091796875,216.86036682128906,1308.37353515625,328.08367919921875,774.6051635742188,9561.0712890625,790.0321044921875,1141.1190185546875,399.3377685546875,293.29833984375,50.0,477.8086853027344,1593.13037109375,2210.017578125,138.28843688964844,2292.1552734375,437.1263122558594,320.7751159667969,419.4866943359375,1269.7357177734375,404.6477355957031,968.30322265625,6555.01806640625,1484.1160888671875,577.5798950195312,795.0,1139.288818359375,494.1727600097656,497.67327880859375,2158.417724609375,646.3994750976562,152.85308837890625,48.4539794921875,500.0,10762.5087890625,5728.29541015625,430.0,2216.84619140625,1546.7498779296875
2015-08-24,13464.087890625,502.7743835449219,1361.5028076171875,302.96075439453125,861.3264770507812,378.3526306152344,4209.37646484375,353.3564758300781,2199.871337890625,425.9720458984375,1945.2845458984375,1346.273193359375,796.6153564453125,2593.34716796875,257.0,552.6912841796875,371.22332763671875,57.73270797729492,196.0,1622.0750732421875,1138.912109375,3800.0,17.158926010131836,1576.2430419921875,50.0,50.0,248.0,1490.2601318359375,792.1801147460938,50.0,59.49259567260742,208.91860961914062,500.0,424.0,68.80542755126953,2752.495361328125,30255.048828125,305.3312072753906,486.0565490722656,299.8109436035156,1816.362060546875,154.1122283935547,5225.71435546875,2676.684326171875,1466.214599609375,3933.845947265625,157.18182373046875,722.208984375,214.78839111328125,14068.3388671875,3367.3701171875,2805.65966796875,267.13677978515625,4688.390625,198.04598999023438,1464.3385009765625,305.3919982910156,817.6387939453125,10268.16015625,849.5823364257812,1084.06298828125,389.59783935546875,237.2266082763672,50.0,426.2608642578125,1652.4732666015625,2459.93115234375,137.30767822265625,1976.4903564453125,466.5294189453125,367.9479064941406,433.52459716796875,1135.8658447265625,409.98370361328125,982.3365478515625,7685.19384765625,1423.4447021484375,654.8937377929688,735.0,1167.873046875,520.4119873046875,531.4957885742188,2265.152587890625,644.7587280273438,159.24095153808594,48.4539794921875,500.0,10314.0703125,6114.47216796875,426.0,2246.2919921875,1451.21533203125
2015-08-31,11955.6611328125,473.44586181640625,1474.96142578125,283.4149475097656,793.1380615234375,372.9586486816406,4519.158203125,336.4351806640625,2097.153564453125,435.4380798339844,1789.661865234375,1304.201904296875,774.0696411132812,2678.43505859375,248.0,552.6912841796875,363.2113037109375,56.77049255371094,196.0,1577.39013671875,1050.927490234375,3800.0,15.123119354248047,1526.519287109375,50.0,50.0,287.0,1721.884033203125,724.2788696289062,50.0,54.69480514526367,284.1907958984375,500.0,448.0,70.68620300292969,2594.9453125,30687.259765625,284.24224853515625,470.3456115722656,325.74615478515625,1823.627197265625,154.95899963378906,5161.9853515625,2575.677490234375,1334.25537109375,3971.489501953125,161.96560668945312,726.8089599609375,214.78839111328125,13375.853515625,3107.717529296875,2574.342529296875,277.2027893066406,4711.60107421875,193.0948486328125,1451.341552734375,294.9916687011719,821.5509033203125,10145.1884765625,849.5823364257812,1088.817626953125,338.463134765625,232.0507354736328,50.0,401.478271484375,1597.695068359375,2283.521728515625,136.326904296875,2008.7747802734375,470.4498291015625,337.75732421875,414.5321350097656,1075.015869140625,411.76239013671875,1001.0476684570312,7438.60986328125,1339.4381103515625,650.3458251953125,775.0,1094.3707275390625,507.2923583984375,517.0005493164062,2221.66796875,662.8055419921875,159.69723510742188,48.4539794921875,500.0,11529.1904296875,6267.33447265625,389.0,2313.5966796875,1442.116943359375
2015-09-07,13408.2177734375,439.9276428222656,1513.962890625,276.0852355957031,807.49365234375,373.7292175292969,4464.48974609375,343.40277099609375,2041.514404296875,432.28277587890625,1713.7958984375,1242.7135009765625,759.0390625,2671.0361328125,234.0,552.6912841796875,368.5526428222656,54.846073150634766,196.0,1546.1104736328125,972.7188720703125,3800.0,13.572031021118164,1491.712646484375,50.0,50.0,275.0,1634.4788818359375,746.9127197265625,50.0,58.53303527832031,335.65234375,500.0,416.0,71.31312561035156,2316.915283203125,30074.95703125,285.1591796875,469.3636779785156,321.59649658203125,1852.083984375,157.4993133544922,5140.74267578125,2529.76513671875,1446.6650390625,3896.200439453125,159.2320098876953,717.60888671875,213.94607543945312,14232.345703125,3022.51904296875,2738.50390625,266.3624572753906,4628.044921875,188.14369201660156,1343.032470703125,288.3732604980469,895.8817138671875,9837.759765625,928.9824829101562,1150.6282958984375,311.6782531738281,235.50131225585938,50.0,350.9217224121094,1483.5740966796875,2259.0205078125,135.34613037109375,1926.2713623046875,443.0069580078125,335.8703918457031,428.570068359375,1083.1292724609375,417.098388671875,954.2698974609375,8466.04296875,1208.7611083984375,663.989501953125,720.0,1061.7027587890625,520.4119873046875,482.2116394042969,2182.13671875,656.2430419921875,165.40072631835938,48.4539794921875,500.0,10299.60546875,6235.15234375,359.0,2258.91162109375,1469.412353515625
2015-09-14,13408.2177734375,427.3582458496094,1471.4158935546875,293.18780517578125,825.4376831054688,369.8763427734375,4227.5986328125,345.3935241699219,2101.43310546875,441.7488098144531,1667.1087646484375,1265.3671875,789.10009765625,2589.647216796875,227.0,552.6912841796875,352.52862548828125,67.35482788085938,196.0,1546.1104736328125,972.7188720703125,3800.0,11.63316822052002,1521.546875,50.0,50.0,255.0,1787.43798828125,751.4393310546875,50.0,62.37126922607422,318.7545166015625,500.0,440.0,71.78333282470703,2219.605224609375,30849.345703125,308.0819396972656,490.9662170410156,326.78350830078125,1852.083984375,147.33807373046875,5501.86962890625,2479.261962890625,1642.1602783203125,3933.845947265625,148.9810333251953,722.208984375,207.20762634277344,13703.8720703125,2839.95068359375,2850.431396484375,255.5221710205078,4734.810546875,184.18276977539062,1325.7027587890625,307.2829895019531,907.6181640625,10590.962890625,960.742431640625,1046.0257568359375,297.0683288574219,236.3639373779297,50.0,403.46087646484375,1547.4818115234375,2195.31689453125,137.30767822265625,2094.864990234375,450.8477478027344,335.8703918457031,459.12322998046875,981.712646484375,371.7422790527344,926.2030639648438,8034.5185546875,1180.7591552734375,645.7979736328125,540.0,1033.118408203125,542.2781372070312,479.31256103515625,2126.792724609375,655.4227294921875,165.40072631835938,48.4539794921875,500.0,10646.7822265625,6291.47021484375,342.0,2279.9443359375,1464.8631591796875
2015-09-21,13370.9716796875,431.5480651855469,1567.1466064453125,285.858154296875,861.3264770507812,392.99359130859375,4045.37451171875,328.47222900390625,2020.115478515625,422.81671142578125,1599.0240478515625,1106.7916259765625,785.3424682617188,2500.859619140625,209.0,552.6912841796875,336.50457763671875,75.0525131225586,196.0,1380.7747802734375,874.9581909179688,3800.0,11.73011302947998,1362.430908203125,50.0,50.0,237.0,1700.0328369140625,746.9127197265625,50.0,60.452152252197266,291.8715515136719,500.0,408.0,86.20269012451172,2154.731689453125,30092.966796875,279.65771484375,559.7014770507812,339.23248291015625,1834.525634765625,147.33807373046875,4938.9375,2525.173828125,2033.15087890625,3877.378662109375,138.04664611816406,740.609130859375,202.99609375,12391.7978515625,2986.005615234375,2731.041748046875,256.2964172363281,4637.3291015625,168.33909606933594,1187.0673828125,300.6645812988281,860.67236328125,9714.7880859375,1111.60302734375,1112.591064453125,272.71844482421875,217.38583374023438,50.0,343.98260498046875,1405.9716796875,1920.90234375,137.30767822265625,1962.1424560546875,435.16607666015625,325.49237060546875,423.6155090332031,969.5426025390625,392.1970520019531,935.5586547851562,7787.9375,1073.4173583984375,595.7714233398438,405.0,1061.7027587890625,564.14404296875,473.5144348144531,2099.12060546875,656.2430419921875,165.40072631835938,48.4539794921875,500.0,10140.48046875,5832.884765625,324.0,2237.87890625,1478.5111083984375
2015-09-28,14227.609375,423.16845703125,1638.0936279296875,254.09617614746094,829.026611328125,370.64691162109375,3735.59375,316.52777099609375,2032.95458984375,403.8846130371094,1612.640869140625,1122.972900390625,751.5238647460938,2034.72265625,202.0,552.6912841796875,323.1512451171875,70.241455078125,196.0,1371.837890625,909.1744384765625,3800.0,14.832291603088379,1422.099365234375,50.0,50.0,217.0,1879.2135009765625,755.0316772460938,50.0,60.452152252197266,261.1482849121094,500.0,408.0,87.77001190185547,2279.844970703125,32019.931640625,275.99005126953125,505.6952209472656,337.1576843261719,2155.41650390625,143.1042022705078,5119.50048828125,2754.73486328125,2424.1416015625,3971.489501953125,133.9462432861328,731.4091186523438,208.89224243164062,11899.771484375,3164.516357421875,2902.66455078125,238.48733520507812,4409.87255859375,161.40748596191406,1165.4056396484375,300.6645812988281,880.2330932617188,9730.158203125,1143.363037109375,1107.8363037109375,288.7893981933594,207.89675903320312,50.0,329.113037109375,1629.6490478515625,1960.1044921875,137.30767822265625,1937.032470703125,437.1263122558594,319.8316650390625,442.60797119140625,896.5226440429688,393.0863952636719,944.9142456054688,7479.70654296875,1022.0798950195312,677.6331787109375,356.0,1045.368896484375,581.636962890625,459.01910400390625,2071.44873046875,652.9617919921875,168.8227996826172,48.4539794921875,500.0,9836.7001953125,6082.291015625,335.0,2208.4326171875,1446.666015625
2015-10-05,13873.7802734375,578.1906127929688,1788.5308837890625,332.27960205078125,839.7931518554688,370.64691162109375,4940.57763671875,400.1388854980469,2259.789794921875,422.81671142578125,1955.0111083984375,1365.6903076171875,822.9187622070312,2386.175048828125,231.0,552.6912841796875,360.5406188964844,78.19982147216797,196.0,1626.543701171875,1090.03173828125,3800.0,13.76591682434082,1725.4141845703125,50.0,67.0,214.0,2141.429443359375,940.6787109375,50.0,67.16905975341797,304.160888671875,500.0,440.0,111.27982330322266,2988.82080078125,31281.55859375,306.24810791015625,643.165771484375,431.3034362792969,2131.198486328125,156.6525421142578,5554.97607421875,2662.91064453125,2257.970703125,4366.75634765625,150.3478240966797,763.6094360351562,214.78839111328125,14050.115234375,3326.79931640625,3133.982666015625,336.8246154785156,5152.587890625,197.05575561523438,1338.7000732421875,319.5743103027344,911.5303344726562,10237.416015625,1067.932861328125,1217.193603515625,310.7042541503906,207.03411865234375,50.0,369.75653076171875,1730.0755615234375,2425.629150390625,137.30767822265625,2152.258544921875,505.7336120605469,392.4777526855469,494.6309509277344,908.6926879882812,418.8771057128906,1029.1146240234375,8671.52734375,1325.43701171875,759.494873046875,293.0,1110.7044677734375,620.995849609375,483.177978515625,2134.69873046875,654.6025390625,164.260009765625,48.4539794921875,500.0,11574.2724609375,6283.42431640625,302.0,2536.54296875,1478.5111083984375
2015-10-12,14115.8740234375,603.3292236328125,1734.206298828125,312.733642578125,868.5042114257812,397.2243957519531,4645.61767578125,373.2638854980469,2191.31103515625,419.661376953125,1984.190185546875,1333.3280029296875,860.494873046875,2271.490478515625,232.0,552.6912841796875,347.1872863769531,71.44181060791016,196.0,1595.2642822265625,972.7188720703125,3800.0,13.184256553649902,1611.049560546875,50.0,62.0,260.0,2185.1318359375,871.8486328125,50.0,68.12861633300781,281.1184387207031,500.0,400.0,102.65956115722656,3002.72265625,30831.3359375,282.408447265625,608.798095703125,424.5992126464844,2128.7763671875,152.41868591308594,5608.0830078125,2759.326416015625,2179.7724609375,4667.91162109375,140.78024291992188,754.409423828125,200.4691619873047,14250.5703125,3249.715087890625,3249.358642578125,341.47052001953125,5059.74853515625,192.1046142578125,1252.052734375,311.06494140625,985.8611450195312,10022.2158203125,1119.5430908203125,1183.910888671875,308.75628662109375,210.4846954345703,50.0,369.75653076171875,1515.528076171875,2415.828857421875,135.34613037109375,2198.890625,505.7336120605469,361.34375,499.5854797363281,892.4660034179688,403.7583923339844,991.6921997070312,8548.2373046875,1213.42822265625,650.3458251953125,315.0,1131.1219482421875,599.1298217773438,471.58172607421875,2118.88623046875,653.7821655273438,160.38165283203125,48.4539794921875,500.0,11104.2509765625,6046.08642578125,305.0,2486.064697265625,1451.21533203125
2015-10-19,15456.693359375,574.0007934570312,1959.8619384765625,327.39312744140625,843.382080078125,364.19879150390625,4645.61767578125,395.16204833984375,2306.86865234375,429.1274108886719,2052.275146484375,1449.83251953125,890.5558471679688,2389.87451171875,227.0,552.6912841796875,421.96612548828125,72.40724182128906,196.0,1680.1661376953125,987.3829956054688,3800.0,13.47508716583252,1735.3590087890625,50.0,51.0,264.0,2193.872802734375,1092.1051025390625,50.0,68.12861633300781,274.2056579589844,500.0,400.0,105.794189453125,2993.45458984375,33280.55859375,307.1650085449219,603.888427734375,405.60400390625,2521.868408203125,153.2654571533203,5767.40380859375,2727.1875,2189.547119140625,4686.734375,135.9964599609375,768.20947265625,205.52301025390625,15307.5166015625,3326.79931640625,3016.687744140625,322.8870849609375,4897.27978515625,220.8212890625,1265.0499267578125,302.5555419921875,1017.158203125,10129.8173828125,1214.8232421875,1126.85498046875,343.3330993652344,198.40769958496094,50.0,362.8173828125,1611.3896484375,2518.734130859375,136.326904296875,2145.08447265625,568.4602661132812,422.66839599609375,537.570556640625,851.8993530273438,416.2090148925781,1005.7256469726562,8918.1123046875,1512.118408203125,686.7288818359375,291.0,1245.458984375,594.7565307617188,481.24530029296875,2182.13671875,664.4461059570312,167.4539794921875,48.4539794921875,500.0,11926.791015625,6182.85791015625,299.0,2616.467529296875,1578.5948486328125
2015-10-26,14823.5302734375,561.431396484375,1863.7493896484375,290.7446594238281,846.970947265625,346.76861572265625,4350.6572265625,387.1990661621094,2208.430908203125,441.7488098144531,1849.9658203125,1362.4542236328125,890.5558471679688,2042.1221923828125,209.0,552.6912841796875,403.2713623046875,71.44181060791016,196.0,1555.0474853515625,850.51806640625,3800.0,12.796486854553223,1611.049560546875,50.0,50.0,235.0,2185.1318359375,995.7429809570312,50.0,63.33082962036133,264.2206115722656,500.0,400.0,100.30857849121094,2886.87646484375,30939.388671875,293.4113464355469,579.340087890625,396.6650390625,2364.411865234375,143.1042022705078,5608.0830078125,2754.73486328125,2184.659912109375,4159.71142578125,124.378662109375,759.0094604492188,229.1076202392578,13120.7294921875,3399.82666015625,2719.83349609375,340.6961669921875,4493.42822265625,201.0166778564453,1239.0556640625,294.9916687011719,931.091064453125,10191.302734375,1230.703369140625,1060.2896728515625,336.02813720703125,185.4680633544922,50.0,325.1478271484375,1629.6490478515625,2200.21728515625,132.40382385253906,2152.258544921875,572.3806762695312,401.912353515625,483.0703430175781,945.20263671875,411.76239013671875,982.3365478515625,8055.06982421875,1302.1019287109375,586.6757202148438,229.0,1167.873046875,546.6512451171875,470.6153869628906,2118.88623046875,652.9617919921875,156.27516174316406,48.4539794921875,500.0,10634.2314453125,5953.56591796875,290.0,2473.44482421875,1483.0601806640625
2015-11-02,14916.640625,565.6212768554688,1884.6434326171875,302.96075439453125,864.9150390625,325.6689147949219,4866.83837890625,382.22222900390625,2319.708251953125,429.1274108886719,1873.309326171875,1385.10791015625,860.494873046875,2201.199951171875,204.0,552.6912841796875,411.2833557128906,69.51094818115234,196.0,1604.201416015625,874.9581909179688,3800.0,12.893428802490234,1695.5799560546875,50.0,50.0,228.0,2316.23974609375,1165.5238037109375,50.0,65.24994659423828,268.8290710449219,500.0,400.0,95.60660552978516,2919.313232421875,34649.23046875,292.49444580078125,589.1594848632812,401.1344909667969,2452.458984375,140.56390380859375,5523.1123046875,2529.76513671875,2174.885009765625,4404.4013671875,118.91146850585938,901.6112060546875,210.5768585205078,14396.3544921875,3525.59619140625,2759.94921875,371.6685485839844,4688.390625,237.6551971435547,1217.393798828125,304.446533203125,958.4760131835938,9684.0419921875,1143.363037109375,1046.0257568359375,343.820068359375,194.094482421875,50.0,310.27825927734375,1602.2601318359375,2190.416748046875,135.34613037109375,2098.4521484375,586.1021118164062,429.2725830078125,529.3129272460938,1115.5826416015625,386.8609924316406,1005.7256469726562,8774.271484375,1344.1053466796875,563.936279296875,192.0,1118.8714599609375,533.5316772460938,526.6639404296875,2162.370849609375,697.2581787109375,155.13446044921875,48.4539794921875,500.0,10531.4111328125,5953.56591796875,282.0,2427.173095703125,1546.7498779296875
2015-11-09,13445.4619140625,615.8986206054688,1847.0341796875,283.4149475097656,875.681884765625,292.6433410644531,4866.83837890625,340.41668701171875,2212.711181640625,435.4380798339844,1883.0352783203125,1362.4542236328125,894.3135375976562,2049.52099609375,190.0,552.6912841796875,384.5766906738281,67.58009338378906,196.0,1550.5787353515625,840.7420043945312,3800.0,13.184256553649902,1640.8839111328125,50.0,50.0,189.0,2381.793701171875,1193.055908203125,50.0,61.411712646484375,234.26535034179688,500.0,400.0,91.68830871582031,3104.666748046875,34217.01953125,277.8238830566406,564.6111450195312,379.9045715332031,2519.93994140625,133.78973388671875,5268.19921875,2433.349365234375,1822.9935302734375,3896.200439453125,106.61028289794922,883.2108764648438,205.52301025390625,14578.587890625,3915.074951171875,2326.700927734375,322.8870849609375,4586.267578125,220.8212890625,1174.070068359375,297.828125,880.2330932617188,9007.6982421875,964.7125854492188,1107.8363037109375,331.6451416015625,176.84164428710938,50.0,282.521728515625,1497.2685546875,1940.50341796875,132.40382385253906,1876.0518798828125,499.8529357910156,418.89453125,533.441650390625,1054.732421875,358.40228271484375,940.2365112304688,8774.271484375,1367.4403076171875,536.6490478515625,136.0,1069.8697509765625,485.42633056640625,512.168701171875,2178.18359375,689.05517578125,155.13446044921875,48.4539794921875,500.0,10428.5966796875,5840.93017578125,260.0,2347.249267578125,1528.552978515625
2015-11-16,13594.4423828125,628.468017578125,1913.8951416015625,285.858154296875,868.5042114257812,318.3299560546875,4645.61767578125,341.41204833984375,2260.813232421875,425.9720458984375,2023.095947265625,1423.942626953125,920.6168212890625,2175.3037109375,172.0,552.6912841796875,392.58868408203125,67.58009338378906,196.0,1550.5787353515625,855.4061279296875,3800.0,12.893428802490234,1665.745849609375,50.0,50.0,177.0,2687.71240234375,1179.2899169921875,50.0,60.452152252197266,231.9611053466797,500.0,400.0,96.3902816772461,3540.24658203125,36918.359375,281.49151611328125,574.4304809570312,368.73089599609375,2390.76220703125,136.3300323486328,5480.626953125,2392.028564453125,1735.0206298828125,4253.82373046875,96.35929107666016,915.4112548828125,215.6306915283203,15307.5166015625,4239.640625,2382.8623046875,321.3384704589844,4665.181640625,216.86036682128906,1178.4024658203125,294.9916687011719,1013.2461547851562,9822.38671875,992.5026245117188,1136.3642578125,371.5789489746094,195.8197784423828,50.0,319.1999816894531,1561.17626953125,1965.004638671875,129.46151733398438,2152.258544921875,472.4100646972656,421.72491455078125,561.517578125,1103.4124755859375,350.39825439453125,1010.4034423828125,9370.18359375,1460.78076171875,513.9097900390625,136.0,1061.7027587890625,467.9335021972656,545.9911499023438,2304.6845703125,690.69580078125,153.9937744140625,48.4539794921875,500.0,10032.0185546875,5993.7919921875,250.0,2443.999267578125,1578.5948486328125
2015-11-23,13464.087890625,674.5556640625,1851.213134765625,276.0852355957031,864.9150390625,310.07354736328125,4590.3125,332.4537048339844,2260.813232421875,429.1274108886719,1937.5032958984375,1462.77734375,965.7081298828125,2097.614013671875,162.0,552.6912841796875,389.91796875,65.64923095703125,196.0,1604.201416015625,786.9735717773438,3800.0,12.893428802490234,1705.5247802734375,50.0,50.0,156.0,2814.449951171875,1087.5164794921875,50.0,60.452152252197266,233.4972686767578,500.0,400.0,94.03929138183594,3493.90869140625,36017.91796875,275.0731506347656,564.6111450195312,357.5572509765625,2493.59033203125,129.55587768554688,5342.54833984375,2364.480712890625,1666.5972900390625,4065.6005859375,95.6759033203125,897.0111083984375,217.3153076171875,14578.587890625,4422.20947265625,2254.493408203125,363.1512145996094,4465.57666015625,222.80174255371094,1178.4024658203125,290.26422119140625,1044.543212890625,10114.4462890625,1004.412841796875,1540.510498046875,418.33062744140625,201.8582763671875,50.0,302.3478088378906,1533.787353515625,1862.0992431640625,128.48074340820312,2112.80029296875,460.6487731933594,431.1595153808594,505.36590576171875,1176.432373046875,339.7261962890625,1005.7256469726562,9061.953125,1442.1129150390625,518.4575805664062,136.0,1086.2037353515625,476.67987060546875,517.0005493164062,2340.262451171875,689.05517578125,155.13446044921875,48.4539794921875,500.0,9782.31640625,6194.92626953125,247.0,2385.107666015625,1537.6513671875
2015-11-30,13110.2587890625,641.0374145507812,1826.1402587890625,256.53936767578125,911.5703735351562,294.4781494140625,4719.35791015625,352.3611145019531,2256.514892578125,435.4380798339844,1927.7774658203125,1462.77734375,954.4353637695312,2219.69775390625,143.0,552.6912841796875,387.2473449707031,55.029502868652344,196.0,1563.9847412109375,762.533447265625,3800.0,12.31177043914795,1725.4141845703125,50.0,50.0,136.0,2648.3798828125,1128.8143310546875,50.0,58.53303527832031,224.2802734375,500.0,400.0,86.20269012451172,3405.865478515625,36954.3828125,275.0731506347656,520.4241943359375,290.5152587890625,2498.73193359375,120.24140167236328,5310.6845703125,1974.226806640625,1495.538818359375,3802.08935546875,84.05811309814453,823.4102172851562,208.0499267578125,14742.5966796875,4381.63818359375,2134.146484375,352.3108215332031,4460.93408203125,218.8408203125,1135.0789794921875,285.53680419921875,1021.0704956054688,10068.3310546875,1052.052734375,1340.8148193359375,409.07769775390625,165.62728881835938,50.0,274.59130859375,1561.17626953125,1822.8970947265625,125.53844451904297,2033.8841552734375,405.76300048828125,439.6506042480469,497.1082458496094,1204.8291015625,335.279541015625,982.3365478515625,9000.306640625,1456.1138916015625,532.1011962890625,136.0,988.2002563476562,454.8138122558594,507.33685302734375,2371.887451171875,689.05517578125,155.13446044921875,48.4539794921875,500.0,9209.478515625,5820.8173828125,237.0,2313.5966796875,1496.7080078125
2015-12-07,12346.732421875,666.176025390625,1771.815673828125,236.9934844970703,979.7588500976562,270.6263427734375,4350.6572265625,330.4629821777344,2269.40966796875,432.28277587890625,1918.0504150390625,1401.2889404296875,961.95068359375,2156.80615234375,133.0,552.6912841796875,381.90594482421875,52.13321304321289,196.0,1563.9847412109375,659.8847045898438,3800.0,11.73011302947998,1640.8839111328125,50.0,50.0,132.0,2499.791015625,1188.46728515625,50.0,50.85657501220703,196.62925720214844,500.0,400.0,78.0526123046875,3433.6689453125,36594.203125,282.408447265625,489.9842834472656,288.2805480957031,2434.46435546875,115.1607894897461,4907.07275390625,1836.4901123046875,1373.354248046875,3734.3291015625,76.54071807861328,805.0098876953125,208.89224243164062,14141.23046875,4300.4970703125,1869.3839111328125,343.79339599609375,4395.94677734375,218.8408203125,1061.4287109375,270.4090270996094,880.2330932617188,9929.9873046875,1020.2927856445312,1255.2308349609375,397.87677001953125,143.1986083984375,50.0,238.9043426513672,1533.787353515625,1618.1007080078125,120.63459777832031,1786.374267578125,353.22943115234375,437.763671875,502.8132629394531,1176.432373046875,321.93951416015625,935.5586547851562,8835.9169921875,1376.7742919921875,532.1011962890625,111.0,943.2821044921875,414.5803527832031,483.177978515625,2332.356201171875,709.5629272460938,157.18771362304688,48.4539794921875,500.0,8445.6943359375,5630.947265625,228.0,2250.498291015625,1492.1588134765625
2015-12-14,11937.0400390625,670.365966796875,1792.7095947265625,239.43673706054688,1015.6473388671875,276.13055419921875,4627.181640625,338.4259338378906,2273.707763671875,438.5934753417969,1929.7222900390625,1407.761474609375,976.9810791015625,2145.707763671875,141.0,552.6912841796875,387.2473449707031,54.06407165527344,196.0,1559.515869140625,826.077880859375,3800.0,11.73011302947998,1640.8839111328125,50.0,50.0,135.0,2359.942626953125,1248.1202392578125,50.0,53.73524856567383,191.25267028808594,500.0,400.0,80.71704864501953,3521.711669921875,37314.5625,282.408447265625,505.6952209472656,281.5763244628906,2403.615478515625,116.00755310058594,5268.19921875,1836.4901123046875,1451.552490234375,3802.08935546875,73.80712127685547,874.0108032226562,208.89224243164062,15307.5166015625,4361.35302734375,1773.1068115234375,441.3564453125,4586.267578125,223.79197692871094,1117.74951171875,268.51806640625,884.145263671875,10590.962890625,1012.3527221679688,1302.7774658203125,358.9169921875,130.2589569091797,50.0,243.86087036132812,1588.5654296875,1662.3648681640625,126.51921081542969,1940.6197509765625,374.791748046875,452.8589782714844,498.6091613769531,1298.13232421875,289.0340881347656,930.8809204101562,8609.8828125,1376.7742919921875,554.8405151367188,108.0,996.3672485351562,407.5831604003906,483.177978515625,2419.325439453125,742.375,157.18771362304688,48.4539794921875,500.0,9018.533203125,5825.81884765625,231.0,2221.052734375,1492.1588134765625
2015-12-21,11545.96484375,691.3148803710938,1763.4581298828125,244.32322692871094,997.7033081054688,278.8827209472656,4424.3994140625,338.4259338378906,2265.111572265625,429.1274108886719,1898.5977783203125,1436.8875732421875,976.9810791015625,2367.677490234375,158.0,552.6912841796875,392.58868408203125,59.856651306152344,196.0,1586.3271484375,967.8308715820312,3800.0,11.73011302947998,1730.38671875,50.0,50.0,141.0,2421.12646484375,1275.6522216796875,50.0,50.85657501220703,186.6442108154297,500.0,400.0,87.77001190185547,3489.274658203125,39007.40234375,286.99298095703125,505.6952209472656,274.87213134765625,2483.9501953125,114.31401062011719,5544.35546875,2111.963623046875,1446.6650390625,3730.5654296875,73.80712127685547,864.8107299804688,210.5768585205078,16364.46484375,4584.4921875,1813.2222900390625,487.8150329589844,4688.390625,227.7528839111328,1078.7584228515625,273.2454833984375,809.814453125,10529.474609375,1000.4428100585938,1269.4947509765625,361.35198974609375,133.7095489501953,50.0,255.7565155029297,1588.5654296875,1583.6729736328125,126.51921081542969,2048.232666015625,358.718017578125,455.68939208984375,512.9031372070312,1326.5289306640625,294.3701171875,949.592041015625,9205.7939453125,1474.781982421875,641.2501831054688,121.0,967.7830200195312,419.82818603515625,483.177978515625,2458.856689453125,779.2886352539062,157.18771362304688,48.4539794921875,500.0,8989.15625,5951.671875,244.0,2187.400146484375,1473.9617919921875
